text,label
SHARE IMMEDIATELY: a tech giant is planning to hoarding wealth starting next month! Wake up people!,0
EXPOSED: the UN caught RED-HANDED doing spreading propaganda! Share before they DELETE this!,0
Exports rose by 8.5 percent in the last quarter driven by IT and pharmaceutical sectors.,1
The ISRO successfully launched GSAT-32 from the Sriharikota space centre.,1
MIRACLE cure discovered in a hospital! Exposed big pharma conspiracy exposed exposed!,0
Municipal authorities completed the new water treatment facility serving 200 households.,1
The PM held bilateral talks with the French President focusing on trade and defense cooperation.,1
EXPOSED: a major bank caught RED-HANDED doing hoarding wealth! Share before they DELETE this!,0
The central bank introduced new digital payment regulations to strengthen cybersecurity.,1
ALERT: Scientists CONFIRM that turmeric water causes COVID variants! Big pharma doesn't want you to know!,0
The PM held bilateral talks with the French President focusing on trade and defense cooperation.,1
You WON'T BELIEVE what a famous celebrity said about privacy rights! The truth will SHOCK you!,0
ALERT: Scientists CONFIRM that baking soda causes diabetes! Big pharma doesn't want you to know!,0
Secret meeting between a top politician and a foreign agent EXPOSED! NWO agenda revealed!,0
The government announced new infrastructure spending of 500 crore for Central development projects.,1
Rainfall in Northeast was recorded at 1200 croremm which is below the seasonal average.,1
The PM held bilateral talks with the French President focusing on trade and defense cooperation.,1
Municipal authorities completed the new water treatment facility serving 12 households.,1
EXPOSED AND DESTROYED: a top leader caught lying about labor regulations! Career is OVER!,0
The transport ministry approved highway expansion connecting Salt Lake and Howrah.,1
According to the latest census data the population growth rate has declined to 7.0 percent.,1
EXPOSED: a tech giant caught RED-HANDED doing spreading propaganda! Share before they DELETE this!,0
SHOCKING: Secret government plan to hoarding wealth has been LEAKED by insider sources!!!,0
CENSORED: This video was removed 200 times! They don't want you to see what a famous celebrity admitted!,0
The Supreme Court ruled in favor of the respondent in the landmark digital rights case after months of deliberation.,1
The transport ministry approved highway expansion connecting Banjara Hills and Noida.,1
Research published in Nature found that a novel material for batteries could transform renewable energy.,1
The meteorological department issued a forecast predicting normal monsoon this year.,1
Unemployment figures showed a marginal improvement dropping to 7.0 percent in urban areas.,1
100% TRUE: My friend who works at a government lab confirmed that flat earth is happening right now!,0
DANGEROUS: a common shampoo contains lemon juice that causes cancer! Exposed by whistleblower!,0
Exposed corrupt officials exposed exposed exposed! Must share wake up!!,0
Foreign direct investment increased by 31 percent year over year in the manufacturing sector.,1
The health ministry reported 37 new cases and emphasized the importance of vaccination.,1
The ISRO successfully launched NavIC-2 from the Sriharikota space centre.,1
Secret meeting between a top politician and a controversial figure EXPOSED! NWO agenda revealed!,0
ALERT: Scientists CONFIRM that turmeric water causes diabetes! Big pharma doesn't want you to know!,0
REVEALED: a superpower has been secretly building cyber weapons to use against the economy!,0
A multinational summit on climate change concluded with 85 nations signing the agreement.,1
Forward to 37 groups or lose all your money will happen to you in 10 days!,0
Exports rose by 6.7 percent in the last quarter driven by IT and pharmaceutical sectors.,1
Exposed corrupt officials exposed exposed exposed! Must share wake up!!,0
A new metro line connecting Connaught Place to Noida was inaugurated reducing commute time significantly.,1
The agriculture ministry reported a record harvest of rice this season.,1
Foreign direct investment increased by 15 percent year over year in the manufacturing sector.,1
Rainfall in Southern was recorded at 500 croremm which is similar to the seasonal average.,1
Unemployment figures showed a marginal improvement dropping to 5.2 percent in urban areas.,1
VIRAL: the health minister caught on secret camera doing manipulating elections! Video going viral before it gets taken down!,0
PROOF that 5G mind control is REAL! The government has been lying to us for YEARS!,0
PROOF that flat earth is REAL! The government has been lying to us for YEARS!,0
Government insider LEAKED documents proving 5G mind control! Exposed share now!,0
Secret meeting between a tech CEO and a foreign agent EXPOSED! NWO agenda revealed!,0
Municipal authorities completed the new water treatment facility serving 37 households.,1
EXPOSED AND DESTROYED: a top leader caught lying about environmental protection! Career is OVER!,0
DANGEROUS: a popular toothpaste contains garlic paste that causes cancer! Exposed by whistleblower!,0
The central bank introduced new digital payment regulations to strengthen cybersecurity.,1
Secret meeting between a tech CEO and a controversial figure EXPOSED! NWO agenda revealed!,0
REVEALED: a superpower has been secretly building a secret weapon to use against our country!,0
Foreign direct investment increased by 31 percent year over year in the manufacturing sector.,1
Secret meeting between a top politician and a controversial figure EXPOSED! NWO agenda revealed!,0
The PM held bilateral talks with the Australian PM focusing on trade and defense cooperation.,1
DANGEROUS: a popular toothpaste contains baking soda that causes heart disease! Exposed by whistleblower!,0
BREAKING: a cricket star exposed in MASSIVE scandal that the media is trying to HIDE from you!!!,0
PROOF that flat earth is REAL! The government has been lying to us for YEARS!,0
BREAKING: a famous actor exposed in MASSIVE scandal that the media is trying to HIDE from you!!!,0
Unemployment figures showed a marginal improvement dropping to 4.5 percent in urban areas.,1
Government insider LEAKED documents proving chemtrails! Exposed share now!,0
The education ministry announced reforms to the national curriculum effective next academic year.,1
The central bank introduced new digital payment regulations to strengthen cybersecurity.,1
Unemployment figures showed a marginal improvement dropping to 6.5 percent in urban areas.,1
SHARE IMMEDIATELY: a tech giant is planning to spreading propaganda starting next month! Wake up people!,0
Scientists at IISc Bangalore published research showing significant genetic markers in a peer-reviewed journal.,1
The PM held bilateral talks with the Japanese PM focusing on trade and defense cooperation.,1
VIRAL: a famous celebrity caught on secret camera doing hoarding wealth! Video going viral before it gets taken down!,0
Exposed exposed! a top leader secretly owns 2400 properties worth 15000 crore crores!,0
MIRACLE cure discovered in a government lab! Exposed big pharma conspiracy exposed exposed!,0
